,comp1,comp2,comp3,cluster,cluster_broad,id,date_publish,outlet,headline,article_terms,cluster_terms_str
1075,0.00022044593754239576,0.0006410738192976934,-0.0003647866698866999,292,4,4555991,2019-08-29 19:23:06,Fox News,"US labels Lebanon bank with Hezbollah ties a 'global terrorist,' sanctions Iranian networks linked to regime","['us', 'label', 'lebanon', 'bank', 'hezbollah', 'tie', 'global', 'terrorist', 'sanction', 'iranian', 'network', 'link', 'regimeth', 'us', 'design', 'lebanonbas', 'jammal', 'trust', 'bank', 'global', 'terrorist', 'thursday', 'tie', 'hezbollah', 'terror', 'group']","hezbollah, jammal, sanction, lebanon, bank, sal, trust, bank, tie, lebanes"
1077,0.00016729843553251085,-0.00030942941519174303,0.00014213389105369935,610,3,113832690,2019-08-29 19:25:35,CBS News,Virtual caucus plans in Iowa and Nevada hit a snag,"['virtual', 'caucu', 'plan', 'iowa', 'nevada', 'hit', 'snagboth', 'state', 'draft', 'plan', 'allow', 'voter', 'particip', 'phone', 'theyr', 'abl', 'attend', 'caucu', 'iowa', 'nevada', 'earliest', 'caucu', 'state']","virtual, iowa, caucu, nevada, caucus, recommend, dnc, scrap, plan, committe"
1078,0.00020268247759718517,-0.00017898715307837566,-0.00011228446567384909,591,6,4249150,2019-08-29 19:26:15,USA Today,"Genes play a role in same-sex sexual behavior, study finds","['gene', 'play', 'role', 'samesex', 'sexual', 'behavior', 'studi', 'findsth', 'largest', 'studi', 'kind', 'found', 'new', 'evid', 'gene', 'contribut', 'samesex', 'sexual', 'behavior', 'echo', 'research', 'say', 'specif', 'gene', 'make', 'peopl', 'gay']","gene, gay, sexual, studi, singl, behavior, genet, gene, sex, genet"
1079,0.0010102431540053663,-0.00045594110502403435,-0.0006749726363747739,1137,8,55512256,2019-08-29 19:26:40,Yahoo! News,"North Carolina student arrested with guns in his dorm room was planning shooting spree, police say","['north', 'carolina', 'student', 'arrest', 'gun', 'dorm', 'room', 'plan', 'shoot', 'spree', 'polic', '19yearold', 'freshman', 'arrest', 'dorm', 'room', 'north', 'carolina', 'univers', 'two', 'firearm', 'plan', 'shoot', 'spree', 'polic', 'say']","dorm, gun, studi, student, room, carolina, mass, shoot, north, spree"
1080,0.0009650244838166162,-0.0005696037329169612,-0.0007962764039463132,1137,8,113901822,2019-08-29 19:27:57,CBS News,"College student studied mass shootings and kept guns in dorm room, police say","['colleg', 'student', 'studi', 'mass', 'shoot', 'kept', 'gun', 'dorm', 'room', 'polic', 'sayprosecutor', 'say', 'studi', 'mass', 'shoot', 'nearli', 'year', 'plan', 'kill', 'roommat', 'didnt', 'get', 'fratern']","dorm, gun, studi, student, room, carolina, mass, shoot, north, spree"
1081,0.0004766253145163012,0.0004330795186603975,-0.0004370783074997662,763,4,1889414,2019-08-29 19:28:02,Reuters,Iranian satellite launch fails due to technical issues: Official,"['iranian', 'satellit', 'launch', 'fail', 'due', 'technic', 'issu', 'officialan', 'iranian', 'rocket', 'explod', 'launch', 'pad', 'imam', 'khomeini', 'space', 'center', 'northern', 'iran', 'schedul', 'launch', 'thursday', 'iranian', 'offici', 'said']","launch, pad, satellit, rocket, iranian, space, center, explod, imag, failur"
1082,2.5487788624211597e-05,-3.8884106839503765e-05,-0.00014496692222283497,791,0,115940892,2019-08-29 19:34:00,ABC News,Billionaire presidential candidate Tom Steyer has released 9 years’ worth of tax returns,"['billionair', 'presidenti', 'candid', 'tom', 'steyer', 'releas', '9', 'year', 'worth', 'tax', 'returnsbillionair', 'tom', 'steyer', 'releas', '9', 'year', 'worth', 'tax', 'return', 'thursday', 'afternoon', '2600', 'page', 'show', 'stagger', 'fortun']","steyer, tom, billionair, tax, return, releas, candid, releas, tax, 181"
1083,0.0009663705747177969,-0.0004004739193652486,-0.0007412779908666618,457,8,4328216,2019-08-29 19:34:41,Breitbart,Woman Stabbed to Death in Alleged 'Random Attack' in D.C.,"['woman', 'stab', 'death', 'alleg', 'random', 'attack', 'dca', 'young', 'woman', 'die', 'stab', 'death', 'washington', 'dc', 'tuesday', 'night', 'walk', 'report', 'said']","stab, death, walk, woman, nw, walker, randomli, 27, washington, pit"
1084,0.0004763715821597646,7.396866949872817e-05,-0.0003064772707591779,1097,6,45679341,2019-08-29 19:35:20,The Washington Post,Uganda says a traveling Congolese girl has Ebola,"['uganda', 'say', 'travel', 'congoles', 'girl', 'ebolaugandan', 'health', 'author', 'say', '9yearold', 'congoles', 'girl', 'test', 'posit', 'ebola', 'within', 'uganda', 'travel', 'congo']","uganda, ebola, girl, congo, congoles, test, posit, travel, republ, drc"
1085,0.0006955681143661221,0.000353822675745195,-0.0005002097370919231,34,4,1153660,2019-08-29 19:38:16,Reuters,UAE carries out air strikes in Yemen’s Aden on Saudi-led forces' attackers -WAM,"['uae', 'carri', 'air', 'strike', 'yemen', 'aden', 'saudil', 'forc', 'attack', 'wamaug', '29', 'reuter', 'uae', 'said', 'thursday', 'carri', 'air', 'strike', 'yemen', 'aden', 'terrorist', 'organis', 'attack', 'saudil', 'coalit', 'forc', 'citi', 'airport', 'accord', 'statement', 'quot', 'uae', 'state', 'news', 'agenc', 'wam']","aden, yemeni, uae, yemen, forc, separatist, strike, wam, saudi, airstrik"
1086,-3.0220281903988002e-05,0.00035822288742293863,-0.00018225727030795824,61,9,1071406,2019-08-29 19:40:01,Reuters,Trump EPA proposes scrapping methane limits at oil and gas operations,"['trump', 'epa', 'propos', 'scrap', 'methan', 'limit', 'oil', 'ga', 'operationsth', 'trump', 'administr', 'thursday', 'propos', 'rescind', 'obamaera', 'limit', 'oil', 'ga', 'industri', 'emiss', 'methan', 'main', 'pollut', 'scientist', 'link', 'climat', 'chang', 'move', 'drew', 'backlash', 'environmentalist', 'institut', 'investor']","methan, ga, emiss, oil, administr, limit, obama, roll, climat, chang"
1087,0.0007059274875100221,0.0003523352314021359,-0.0004878930476875694,34,4,3091458,2019-08-29 19:40:10,Reuters,UAE carries out air strikes in Yemen’s Aden on Saudi-led forces' attackers: WAM,"['uae', 'carri', 'air', 'strike', 'yemen', 'aden', 'saudil', 'forc', 'attack', 'wamua', 'said', 'thursday', 'carri', 'air', 'strike', 'yemen', 'aden', 'terrorist', 'organ', 'attack', 'saudil', 'coalit', 'forc', 'citi', 'airport', 'accord', 'statement', 'quot', 'uae', 'state', 'news', 'agenc', 'wam']","aden, yemeni, uae, yemen, forc, separatist, strike, wam, saudi, airstrik"
1088,0.000484171972152405,-0.0007175078903647411,-0.00048064350283945985,256,15,4553664,2019-08-29 19:40:52,Fox News,Steve Hayes: Comey claim he's not a leaker is 'hard to justify',"['steve', 'hay', 'comey', 'claim', 'he', 'leaker', 'hard', 'justifyform', 'fbi', 'director', 'jame', 'comey', 'made', 'unlik', 'claim', 'liar', 'leaker', 'releas', 'justic', 'depart', 'ig', 'report', 'accord', 'steve', 'hay']","comey, jame, ig, report, inspector, leaker, fbi, director, liar, gener"
1089,0.0002309078209864339,-1.8872038048937622e-05,-5.539534429380422e-05,1340,2,45728719,2019-08-29 19:42:13,The Washington Post,New challenge heard to Trump’s emergency for border wall,"['new', 'challeng', 'heard', 'trump', 'emerg', 'border', 'wallleg', 'group', 'mount', 'anoth', 'challeng', 'presid', 'donald', 'trump', 'use', 'pentagon', 'fund', 'border', 'wall', 'month', 'suprem', 'court', 'rule', 'trump', 'favor']","wall, border, construct, pentagon, provis, fund, speed, dh, pipe, cactu"
1090,-9.471733297641706e-05,0.0008625779745142842,-0.00036931825337690105,292,4,1081210,2019-08-29 19:44:28,Reuters,U.S. sanctions Lebanon's Jammal Trust Bank for financial ties to Hezbollah,"['us', 'sanction', 'lebanon', 'jammal', 'trust', 'bank', 'financi', 'tie', 'hezbollahth', 'unit', 'state', 'thursday', 'sanction', 'lebanonbas', 'jammal', 'trust', 'bank', 'sal', 'subsidiari', 'allegedli', 'facilit', 'financi', 'activ', 'hezbollah', 'accord', 'treasuri', 'depart', 'said', 'bank', 'funnel', 'money', 'famili', 'suicid', 'bomber']","hezbollah, jammal, sanction, lebanon, bank, sal, trust, bank, tie, lebanes"
1091,0.00020676511520155026,-0.00016682473009194785,-0.00016478440544493244,591,6,1170878,2019-08-29 19:45:47,Reuters,"No 'gay gene', but study finds genetic links to sexual behavior","['gay', 'gene', 'studi', 'find', 'genet', 'link', 'sexual', 'behaviora', 'larg', 'scientif', 'studi', 'biolog', 'basi', 'sexual', 'behavior', 'confirm', 'singl', 'gay', 'gene', 'complex', 'mix', 'genet', 'environ', 'affect', 'whether', 'person', 'samesex', 'sexual', 'partner']","gene, gay, sexual, studi, singl, behavior, genet, gene, sex, genet"
1093,0.0003808119961364826,-0.0008554883286816149,-0.0001973871870793428,927,10,55553249,2019-08-29 19:47:55,Yahoo! News,Alabama Gov. Kay Ivey apologizes for participating in blackface skit in college,"['alabama', 'gov', 'kay', 'ivey', 'apolog', 'particip', 'blackfac', 'skit', 'collegei', 'offer', 'heartfelt', 'apolog', 'pain', 'embarrass', 'caus', 'ivey', 'said']","ivey, blackfac, alabama, kay, skit, gov, wear, apolog, colleg, apolog"
1094,0.0003572075051278091,-9.356664078521416e-05,-0.0003231201625834849,785,6,4104980,2019-08-29 19:47:59,USA Today,Weed way too risky for pregnant women and teens,"['weed', 'way', 'riski', 'pregnant', 'women', 'teensno', 'amount', 'marijuana', 'use', 'pregnanc', 'adolesc', 'safe', 'said', 'surgeon', 'gener', 'jerom', 'adam']","marijuana, surgeon, pregnant, use, adam, women, jerom, gener, adolesc, adolesc"
1095,0.0006771053391667559,-1.8761078383317536e-05,-0.0005708695955263892,1097,6,1092524,2019-08-29 19:49:51,Reuters,Uganda confirms another Ebola case,"['uganda', 'confirm', 'anoth', 'ebola', 'caseuganda', 'report', 'anoth', 'case', 'ebola', 'thursday', 'nineyearold', 'girl', 'cross', 'border', 'neighbour', 'democrat', 'republ', 'congo', 'haemorrhag', 'diseas', 'kill', 'least', '1800', 'yearlong', 'outbreak']","uganda, ebola, girl, congo, congoles, test, posit, travel, republ, drc"
1096,0.0009848484420476639,-0.0004464410384476004,-0.0007365659382775178,1361,8,115907983,2019-08-29 19:53:00,ABC News,"Nevada college student arrested on campus with rifle, 2,000 rounds of ammunition","['nevada', 'colleg', 'student', 'arrest', 'campu', 'rifl', '2000', 'round', 'ammunitionth', 'student', 'told', 'offic', 'hed', 'forgotten', 'weapon', 'car']","round, student, rifl, nevada, ammunit, campu, colleg, vehicl, arrest, forgotten"
1097,0.000531194177798798,-7.228893588065996e-06,-0.00036466021106646633,1097,6,55556686,2019-08-29 19:55:24,Yahoo! News,Uganda says a traveling Congolese girl has Ebola,"['uganda', 'say', 'travel', 'congoles', 'girl', 'ebolaa', '9yearold', 'congoles', 'girl', 'test', 'posit', 'ebola', 'uganda', 'thursday', 'travel', 'congo', 'outbreak', 'highli', 'infecti', 'diseas', 'kill', 'nearli', '2000', 'peopl', 'child', 'isol', 'hospit', 'ugandan', 'border', 'district', 'kases', 'travel', 'congo']","uganda, ebola, girl, congo, congoles, test, posit, travel, republ, drc"
1099,-0.00018162141441193814,0.0005058603720455525,-0.0002079514886201057,437,9,1650161,2019-08-29 19:58:58,Reuters,"Amazon fires scorch Bolsonaro's reputation abroad, but not in Brazil","['amazon', 'fire', 'scorch', 'bolsonaro', 'reput', 'abroad', 'brazilpresid', 'jair', 'bolsonaro', 'drawn', 'sharp', 'critic', 'intern', 'stage', 'european', 'leader', 'environment', 'group', 'handl', 'wildfir', 'rage', 'amazon', 'home', 'brazilian', 'anger', 'reluct', 'respons']","bolsonaro, amazon, brazil, fire, jair, rainforest, brazilian, later, discuss, help"
1100,0.0005070114155816098,0.00017648152192467476,-0.0002525218305097056,885,11,2275509,2019-08-29 20:00:57,Reuters,Colombian dissident rebel leader issues new call to arms three years after peace deal,"['colombian', 'dissid', 'rebel', 'leader', 'issu', 'new', 'call', 'arm', 'three', 'year', 'peac', 'deala', 'group', 'former', 'rebel', 'revolutionari', 'arm', 'forc', 'colombia', 'farc', 'said', 'video', 'post', 'overnight', 'embark', 'new', 'offens', 'threaten', 'resum', 'five', 'decad', 'arm', 'conflict', 'govern']","farc, colombia, peac, arm, offens, rebel, video, revolutionari, post, overnight"
1101,0.00040766762031786816,-0.0007834466234532321,-9.799215458798103e-05,927,10,45586267,2019-08-29 20:02:15,The Washington Post,Alabama governor apologies for wearing blackface in college,"['alabama', 'governor', 'apolog', 'wear', 'blackfac', 'collegealabama', 'gov', 'kay', 'ivey', 'apolog', 'radio', 'interview', 'describ', 'wear', 'blackfac', 'colleg', 'skit', '1960']","ivey, blackfac, alabama, kay, skit, gov, wear, apolog, colleg, apolog"
1102,0.0004735704102444367,-0.0005593822007383256,-0.0003709549967327785,256,15,131733634,2019-08-29 20:03:24,Slate,Inspector general report shows charges against James Comey were very stupid.,"['inspector', 'gener', 'report', 'show', 'charg', 'jame', 'comey', 'stupidbecaus', 'princip', 'conclus', 'clear', 'comey', 'trump', 'defend', 'understand', 'focus', 'ig', 'report', 'second', 'main', 'find']","comey, jame, ig, report, inspector, leaker, fbi, director, liar, gener"
1103,0.00014858094213541533,0.0005777292450935412,-0.0002550078113536158,458,7,55506518,2019-08-29 20:04:54,Yahoo! News,Florida residents stock up as Hurricane Dorian heads for US coast,"['florida', 'resid', 'stock', 'hurrican', 'dorian', 'head', 'us', 'coastflorida', 'resid', 'stock', 'bottl', 'water', 'groceri', 'gasolin', 'thursday', 'hurrican', 'dorian', 'gather', 'strength', 'churn', 'across', 'atlant', 'ocean', 'collis', 'cours', 'southern', 'us', 'state', 'weather', 'forecast', 'said', 'dorian', 'current', 'categori', '1', 'storm', 'lowest', 'fivelevel', 'scale']","dorian, florida, hurrican, storm, coast, caribbean, island, categori, puerto, virgin"
1104,-0.00018646279079180653,8.899953898955929e-05,-9.225802955749347e-05,791,0,131765643,2019-08-29 20:06:52,PBS,Billionaire Democratic hopeful Steyer releases his taxes,"['billionair', 'democrat', 'hope', 'steyer', 'releas', 'taxesdemocrat', 'presidenti', 'candid', 'tom', 'steyer', 'made', 'well', 'billion', 'dollar', 'last', 'decad', 'hold', 'includ', 'hedg', 'fund', 'found', 'invest', 'chines', 'privat', 'equiti', 'firm', 'tech', 'startup', 'pharmaceut', 'compani', 'nurs', 'home', 'tax', 'file', 'show']","steyer, tom, billionair, tax, return, releas, candid, releas, tax, 181"
1105,-2.765691450769156e-05,-0.0006609010911890659,0.0005006765872789283,423,3,4282122,2019-08-29 20:08:44,Breitbart,"Poll Shows Biden, Four Other Democrats Leading Donald Trump","['poll', 'show', 'biden', 'four', 'democrat', 'lead', 'donald', 'trumpa', 'poll', 'survey', 'presid', 'trump', 'match', '2020', 'democrat', 'presidenti', 'candid', 'show', 'would', 'defeat', 'five', 'contend']","poll, biden, lead, monmouth, outlier, poll, show, plung, pollster, suffolk"
1106,-5.3818160276602386e-05,-0.00014802000164211676,-9.861219326884293e-05,791,0,55080813,2019-08-29 20:13:50,Los Angeles Times,Billionaire presidential candidate Tom Steyer releases tax returns,"['billionair', 'presidenti', 'candid', 'tom', 'steyer', 'releas', 'tax', 'returnsdemocrat', 'presidenti', 'candid', 'tom', 'steyer', 'earn', 'nearli', '1', 'billion', 'taxabl', 'incom', 'cours', 'nine', 'year', 'accord', 'summari', 'tax', 'return', 'releas', 'thursday']","steyer, tom, billionair, tax, return, releas, candid, releas, tax, 181"
1108,-0.0002793671809210555,0.0008553590811011575,-0.00041469253496694204,277,6,45716391,2019-08-29 20:16:43,The Washington Post,Family’s web makes it hard to track cash from opioid maker,"['famili', 'web', 'make', 'hard', 'track', 'cash', 'opioid', 'makerst', 'su', 'purdu', 'pharma', 'help', 'fuel', 'opioid', 'crisi', 'say', 'owner', 'withdrew', '4', 'billion', 'profit', 'money']","opioid, purdu, sackler, cash, famili, pharma, web, sackler, maker, owner"
1109,0.0002455629174302082,-0.0005244129023392888,-1.6712025485666517e-05,193,3,59532773,2019-08-29 20:17:06,Chicago Tribune,Column: Impeach Trump? More and more Democrats realize there’s no harm in asking.,"['column', 'impeach', 'trump', 'democrat', 'realiz', 'there', 'harm', 'askingimpeach', 'presid', 'donald', 'trump', 'would', 'futil', 'wast', 'time', 'formal', 'impeach', 'inquiri', 'conduct', 'us', 'hous', 'democrat', 'would', 'uncov', 'evid', 'help', 'voter', 'make', 'decis', 'gener', 'elect', '2020']","impeach, democrat, inquiri, impeach, hous, foster, proceed, summer, district, recess"
1110,0.0006755591221487271,-0.0005870288401553913,-0.000679060824648525,136,12,1583235,2019-08-29 20:17:25,Reuters,Ohio man accused of planning to attack Jewish center faces federal charge,"['ohio', 'accus', 'plan', 'attack', 'jewish', 'center', 'face', 'feder', 'chargea', 'selfdescrib', 'white', 'nationalist', 'own', 'assaultstyl', 'weapon', 'world', 'two', 'nazi', 'memorabilia', 'charg', 'feder', 'court', 'make', 'threat', 'attack', 'ohio', 'jewish', 'commun', 'center', 'alreadi', 'face', 'state', 'charg', 'author', 'said']","jewish, ohio, white, feder, announc, center, charg, face, supremacist, harsh"
1111,0.000736866954170314,-0.0005972429414405483,-0.0007334949694668601,136,12,55534023,2019-08-29 20:17:25,Yahoo! News,Ohio man accused of planning to attack Jewish center faces federal charge,"['ohio', 'accus', 'plan', 'attack', 'jewish', 'center', 'face', 'feder', 'chargejam', 'reardon', '20', 'whose', 'case', 'mani', 'thwart', 'potenti', 'mass', 'shoot', 'report', 'us', 'law', 'enforc', 'recent', 'week', 'face', 'count', 'transmit', 'threaten', 'commun', 'via', 'interst', 'commerc', 'feder', 'prosecutor', 'said', 'indict', 'unseal', 'thursday', 'feder', 'author']","jewish, ohio, white, feder, announc, center, charg, face, supremacist, harsh"
